YEAR,VEHICLE_TYPE,BRAND,VEHICLE_COUNT,AGE_GROUP,AGE,RTO_REGISTRATION_YEAR
2000,FOUR WHEELER,VOLVO,3529, 9-10,9,1991
2000,FOUR WHEELER,Force Motors,29409, 9-10,9,1991
2000,FOUR WHEELER,ISUZU,21174, 9-10,9,1991
2000,BUSE,Tata,1924, 9-10,9,1991
2000,BUSE,Ashok Leyland,1539, 9-10,9,1991
2000,BUSE,SCANIA,641, 9-10,9,1991
2000,BUSE,VOLVO,1668, 9-10,9,1991
2000,BUSE,Asia MotorWorks (AMW),1411, 9-10,9,1991
2000,BUSE,BharatBenz,1283, 9-10,9,1991
2000,BUSE,Mercedes-Benz,1411, 9-10,9,1991
2000,BUSE,EICHER MOTOR,256, 9-10,9,1991
2000,BUSE,JCBL,769, 9-10,9,1991
2000,BUSE,FOTON,1796, 9-10,9,1991
2000,BUSE,ISUZU,513, 9-10,9,1991
2000,BUSE,BYD,1924, 9-10,9,1991
2000,TWO WHEELER,Hero Honda,104057, 9-10,9,1991
2000,TWO WHEELER,Yamaha,110178, 9-10,9,1991
2000,TWO WHEELER,Bajaj,183630, 9-10,9,1991
2000,TWO WHEELER,Suzuki,91815, 9-10,9,1991
2000,TWO WHEELER,Royal Enfield,48968, 9-10,9,1991
2000,TWO WHEELER,TVS,73452, 9-10,9,1991
2000,OTHERS,JCB,12133, 9-10,9,1991
2000,OTHERS,L&T,5020, 9-10,9,1991
2000,OTHERS,John Deere,2091, 9-10,9,1991
2000,OTHERS,SONALIKA,5439, 9-10,9,1991
2000,OTHERS,ESCORTS,4602, 9-10,9,1991
2000,OTHERS,HITACHI,4183, 9-10,9,1991
2000,OTHERS,KOMASTU,4602, 9-10,9,1991
2000,OTHERS,XCBG,836, 9-10,9,1991
2000,OTHERS,CATERPILLAR,2510, 9-10,9,1991
2000,OTHERS,VOLVO,5857, 9-10,9,1991
2000,TRUCK,SCANIA,4440, 10-11,10,1990
2000,TRUCK,MAN,3700, 10-11,10,1990
2000,TRUCK,Tata,2775, 10-11,10,1990
2000,TRUCK,Ashok Leyland,2960, 10-11,10,1990
2000,TRUCK,VOLVO,3700, 10-11,10,1990
2000,TRUCK,MAZ,1850, 10-11,10,1990
2000,TRUCK,Asia MotorWorks (AMW),2220, 10-11,10,1990
2000,TRUCK,PACCAR,2960, 10-11,10,1990
2000,TRUCK,Force Motors,1850, 10-11,10,1990
2000,TRUCK,BharatBenz,4810, 10-11,10,1990
2000,TRUCK,Hindustan Motors,2220, 10-11,10,1990
2000,TRUCK,Mercedes-Benz,3330, 10-11,10,1990
2000,FOUR WHEELER,Ford ,8750, 10-11,10,1990
2000,FOUR WHEELER,Tata,4861, 10-11,10,1990
2000,FOUR WHEELER,Maruti Suzuki,12640, 10-11,10,1990
2000,FOUR WHEELER,Hyundai,11667, 10-11,10,1990
2000,FOUR WHEELER,General Motors,972, 10-11,10,1990
2000,FOUR WHEELER,Mahindra,18474, 10-11,10,1990
2000,FOUR WHEELER,"Hero MotoCorp
",8750, 10-11,10,1990
2000,FOUR WHEELER,VOLVO,14584, 10-11,10,1990
2000,FOUR WHEELER,Force Motors,19446, 10-11,10,1990
2000,FOUR WHEELER,ISUZU,6806, 10-11,10,1990
2000,BUSE,Tata,1231, 10-11,10,1990
2000,BUSE,Ashok Leyland,1026, 10-11,10,1990
2000,BUSE,SCANIA,769, 10-11,10,1990
2000,BUSE,VOLVO,821, 10-11,10,1990
2000,BUSE,Asia MotorWorks (AMW),1026, 10-11,10,1990
2000,BUSE,BharatBenz,513, 10-11,10,1990
2000,BUSE,Mercedes-Benz,615, 10-11,10,1990
2000,BUSE,EICHER MOTOR,821, 10-11,10,1990
2000,BUSE,JCBL,513, 10-11,10,1990
2000,BUSE,FOTON,1334, 10-11,10,1990
2000,BUSE,ISUZU,615, 10-11,10,1990
2000,BUSE,BYD,923, 10-11,10,1990
2000,TWO WHEELER,Hero Honda,130200, 10-11,10,1990
2000,TWO WHEELER,Yamaha,83328, 10-11,10,1990
2000,TWO WHEELER,Bajaj,114576, 10-11,10,1990
2000,TWO WHEELER,Suzuki,83328, 10-11,10,1990
2000,TWO WHEELER,Royal Enfield,10416, 10-11,10,1990
2000,TWO WHEELER,TVS,98952, 10-11,10,1990
2000,OTHERS,JCB,10361, 10-11,10,1990
2000,OTHERS,L&T,3700, 10-11,10,1990
2000,OTHERS,John Deere,2775, 10-11,10,1990
2000,OTHERS,SONALIKA,2960, 10-11,10,1990
2000,OTHERS,ESCORTS,3700, 10-11,10,1990
2000,OTHERS,HITACHI,1850, 10-11,10,1990
2000,OTHERS,KOMASTU,2220, 10-11,10,1990
2000,OTHERS,XCBG,2960, 10-11,10,1990
2000,OTHERS,CATERPILLAR,1850, 10-11,10,1990
2000,OTHERS,VOLVO,4810, 10-11,10,1990
2001,TRUCK,SCANIA,7718, 0-1,0,2001
2001,TRUCK,MAN,5513, 0-1,0,2001
2001,TRUCK,Tata,6064, 0-1,0,2001
2001,TRUCK,Ashok Leyland,7166, 0-1,0,2001
2001,TRUCK,VOLVO,551, 0-1,0,2001
2001,TRUCK,MAZ,5513, 0-1,0,2001
2001,TRUCK,Asia MotorWorks (AMW),1102, 0-1,0,2001
2001,TRUCK,PACCAR,6615, 0-1,0,2001
2001,TRUCK,Force Motors,3307, 0-1,0,2001
2001,TRUCK,BharatBenz,7718, 0-1,0,2001
2001,TRUCK,Hindustan Motors,3307, 0-1,0,2001
2001,TRUCK,Mercedes-Benz,8269, 0-1,0,2001
2001,FOUR WHEELER,Ford ,20583, 0-1,0,2001
2001,FOUR WHEELER,Tata,15437, 0-1,0,2001
2001,FOUR WHEELER,Maruti Suzuki,11578, 0-1,0,2001
2001,FOUR WHEELER,Hyundai,19296, 0-1,0,2001
2001,FOUR WHEELER,General Motors,11578, 0-1,0,2001
2001,FOUR WHEELER,Mahindra,10291, 0-1,0,2001
2001,FOUR WHEELER,"Hero MotoCorp
",10291, 0-1,0,2001
2001,FOUR WHEELER,VOLVO,6432, 0-1,0,2001
2001,FOUR WHEELER,Force Motors,11578, 0-1,0,2001
2001,FOUR WHEELER,ISUZU,12864, 0-1,0,2001
2001,BUSE,Tata,2581, 0-1,0,2001
2001,BUSE,Ashok Leyland,1843, 0-1,0,2001
2001,BUSE,SCANIA,2028, 0-1,0,2001
2001,BUSE,VOLVO,2396, 0-1,0,2001
2001,BUSE,Asia MotorWorks (AMW),184, 0-1,0,2001
2001,BUSE,BharatBenz,1843, 0-1,0,2001
2001,BUSE,Mercedes-Benz,368, 0-1,0,2001
2001,BUSE,EICHER MOTOR,2212, 0-1,0,2001
2001,BUSE,JCBL,1106, 0-1,0,2001
2001,BUSE,FOTON,2581, 0-1,0,2001
2001,BUSE,ISUZU,1106, 0-1,0,2001
2001,BUSE,BYD,2765, 0-1,0,2001
2001,TWO WHEELER,Hero Honda,152975, 0-1,0,2001
2001,TWO WHEELER,Yamaha,76487, 0-1,0,2001
2001,TWO WHEELER,Bajaj,83440, 0-1,0,2001
2001,TWO WHEELER,Suzuki,152975, 0-1,0,2001
2001,TWO WHEELER,Royal Enfield,55627, 0-1,0,2001
2001,TWO WHEELER,TVS,97347, 0-1,0,2001
2001,OTHERS,JCB,12128, 0-1,0,2001
2001,OTHERS,L&T,5513, 0-1,0,2001
2001,OTHERS,John Deere,6064, 0-1,0,2001
2001,OTHERS,SONALIKA,7166, 0-1,0,2001
2001,OTHERS,ESCORTS,551, 0-1,0,2001
2001,OTHERS,HITACHI,5513, 0-1,0,2001
2001,OTHERS,KOMASTU,1102, 0-1,0,2001
2001,OTHERS,XCBG,6615, 0-1,0,2001
2001,OTHERS,CATERPILLAR,3307, 0-1,0,2001
2001,OTHERS,VOLVO,7718, 0-1,0,2001
2001,TRUCK,SCANIA,3208, 1-2,1,2000
2001,TRUCK,MAN,7486, 1-2,1,2000
2001,TRUCK,Tata,8021, 1-2,1,2000
2001,TRUCK,Ashok Leyland,2673, 1-2,1,2000
2001,TRUCK,VOLVO,1069, 1-2,1,2000
2001,TRUCK,MAZ,4277, 1-2,1,2000
2001,TRUCK,Asia MotorWorks (AMW),5882, 1-2,1,2000
2001,TRUCK,PACCAR,2673, 1-2,1,2000
2001,TRUCK,Force Motors,534, 1-2,1,2000
2001,TRUCK,BharatBenz,4812, 1-2,1,2000
2001,TRUCK,Hindustan Motors,3208, 1-2,1,2000
2001,TRUCK,Mercedes-Benz,5882, 1-2,1,2000
2001,FOUR WHEELER,Ford ,7640, 1-2,1,2000
2001,FOUR WHEELER,Tata,5093, 1-2,1,2000
2001,FOUR WHEELER,Maruti Suzuki,15280, 1-2,1,2000
2001,FOUR WHEELER,Hyundai,6366, 1-2,1,2000
2001,FOUR WHEELER,General Motors,11460, 1-2,1,2000
2001,FOUR WHEELER,Mahindra,14007, 1-2,1,2000
2001,FOUR WHEELER,"Hero MotoCorp
",1273, 1-2,1,2000
2001,FOUR WHEELER,VOLVO,8913, 1-2,1,2000
2001,FOUR WHEELER,Force Motors,31834, 1-2,1,2000
2001,FOUR WHEELER,ISUZU,25467, 1-2,1,2000
2001,BUSE,Tata,1055, 1-2,1,2000
2001,BUSE,Ashok Leyland,2463, 1-2,1,2000
2001,BUSE,SCANIA,2639, 1-2,1,2000
2001,BUSE,VOLVO,879, 1-2,1,2000
2001,BUSE,Asia MotorWorks (AMW),351, 1-2,1,2000
2001,BUSE,BharatBenz,1407, 1-2,1,2000
2001,BUSE,Mercedes-Benz,1935, 1-2,1,2000
2001,BUSE,EICHER MOTOR,879, 1-2,1,2000
2001,BUSE,JCBL,175, 1-2,1,2000
2001,BUSE,FOTON,1583, 1-2,1,2000
2001,BUSE,ISUZU,1055, 1-2,1,2000
2001,BUSE,BYD,1935, 1-2,1,2000
2001,TWO WHEELER,Hero Honda,184071, 1-2,1,2000
2001,TWO WHEELER,Yamaha,170436, 1-2,1,2000
2001,TWO WHEELER,Bajaj,143166, 1-2,1,2000
2001,TWO WHEELER,Suzuki,156801, 1-2,1,2000
2001,TWO WHEELER,Royal Enfield,47722, 1-2,1,2000
2001,TWO WHEELER,TVS,115896, 1-2,1,2000
2001,OTHERS,JCB,7486, 1-2,1,2000
2001,OTHERS,L&T,7486, 1-2,1,2000
2001,OTHERS,John Deere,8021, 1-2,1,2000
2001,OTHERS,SONALIKA,2673, 1-2,1,2000
2001,OTHERS,ESCORTS,1069, 1-2,1,2000
2001,OTHERS,HITACHI,4277, 1-2,1,2000
2001,OTHERS,KOMASTU,5882, 1-2,1,2000
2001,OTHERS,XCBG,2673, 1-2,1,2000
2001,OTHERS,CATERPILLAR,534, 1-2,1,2000
2001,OTHERS,VOLVO,4812, 1-2,1,2000
2001,TRUCK,SCANIA,7190, 2-3,2,1999
2001,TRUCK,MAN,2765, 2-3,2,1999
2001,TRUCK,Tata,4978, 2-3,2,1999
2001,TRUCK,Ashok Leyland,2765, 2-3,2,1999
2001,TRUCK,VOLVO,8296, 2-3,2,1999
2001,TRUCK,MAZ,4978, 2-3,2,1999
2001,TRUCK,Asia MotorWorks (AMW),1106, 2-3,2,1999
2001,TRUCK,PACCAR,8296, 2-3,2,1999
2001,TRUCK,Force Motors,5531, 2-3,2,1999
2001,TRUCK,BharatBenz,7743, 2-3,2,1999
2001,TRUCK,Hindustan Motors,8296, 2-3,2,1999
2001,TRUCK,Mercedes-Benz,4978, 2-3,2,1999
2001,FOUR WHEELER,Ford ,21637, 2-3,2,1999
2001,FOUR WHEELER,Tata,6364, 2-3,2,1999
2001,FOUR WHEELER,Maruti Suzuki,7636, 2-3,2,1999
2001,FOUR WHEELER,Hyundai,5091, 2-3,2,1999
2001,FOUR WHEELER,General Motors,2545, 2-3,2,1999
2001,FOUR WHEELER,Mahindra,10182, 2-3,2,1999
2001,FOUR WHEELER,"Hero MotoCorp
",16546, 2-3,2,1999
2001,FOUR WHEELER,VOLVO,15273, 2-3,2,1999
2001,FOUR WHEELER,Force Motors,30547, 2-3,2,1999
2001,FOUR WHEELER,ISUZU,11455, 2-3,2,1999
2001,BUSE,Tata,2507, 2-3,2,1999
2001,BUSE,Ashok Leyland,964, 2-3,2,1999
2001,BUSE,SCANIA,1736, 2-3,2,1999
2001,BUSE,VOLVO,964, 2-3,2,1999
2001,BUSE,Asia MotorWorks (AMW),2893, 2-3,2,1999
2001,BUSE,BharatBenz,1736, 2-3,2,1999
2001,BUSE,Mercedes-Benz,385, 2-3,2,1999
2001,BUSE,EICHER MOTOR,2893, 2-3,2,1999
2001,BUSE,JCBL,1928, 2-3,2,1999
2001,BUSE,FOTON,2700, 2-3,2,1999
2001,BUSE,ISUZU,2893, 2-3,2,1999
2001,BUSE,BYD,1736, 2-3,2,1999
2001,TWO WHEELER,Hero Honda,140090, 2-3,2,1999
2001,TWO WHEELER,Yamaha,93393, 2-3,2,1999
2001,TWO WHEELER,Bajaj,186787, 2-3,2,1999
2001,TWO WHEELER,Suzuki,146761, 2-3,2,1999
2001,TWO WHEELER,Royal Enfield,53367, 2-3,2,1999
2001,TWO WHEELER,TVS,106735, 2-3,2,1999
2001,OTHERS,JCB,9403, 2-3,2,1999
2001,OTHERS,L&T,2765, 2-3,2,1999
2001,OTHERS,John Deere,4978, 2-3,2,1999
2001,OTHERS,SONALIKA,2765, 2-3,2,1999
2001,OTHERS,ESCORTS,8296, 2-3,2,1999
2001,OTHERS,HITACHI,4978, 2-3,2,1999
2001,OTHERS,KOMASTU,1106, 2-3,2,1999
2001,OTHERS,XCBG,8296, 2-3,2,1999
2001,OTHERS,CATERPILLAR,5531, 2-3,2,1999
2001,OTHERS,VOLVO,7743, 2-3,2,1999
2001,TRUCK,SCANIA,6813, 3-4,3,1998
2001,TRUCK,MAN,7861, 3-4,3,1998
2001,TRUCK,Tata,5765, 3-4,3,1998
2001,TRUCK,Ashok Leyland,2620, 3-4,3,1998
2001,TRUCK,VOLVO,5765, 3-4,3,1998
2001,TRUCK,MAZ,4717, 3-4,3,1998
2001,TRUCK,Asia MotorWorks (AMW),6813, 3-4,3,1998
2001,TRUCK,PACCAR,2096, 3-4,3,1998
2001,TRUCK,Force Motors,3144, 3-4,3,1998
2001,TRUCK,BharatBenz,3668, 3-4,3,1998
2001,TRUCK,Hindustan Motors,4717, 3-4,3,1998
2001,TRUCK,Mercedes-Benz,1048, 3-4,3,1998
2001,FOUR WHEELER,Ford ,17079, 3-4,3,1998
2001,FOUR WHEELER,Tata,2439, 3-4,3,1998
2001,FOUR WHEELER,Maruti Suzuki,14639, 3-4,3,1998
2001,FOUR WHEELER,Hyundai,10979, 3-4,3,1998
2001,FOUR WHEELER,General Motors,14639, 3-4,3,1998
2001,FOUR WHEELER,Mahindra,19519, 3-4,3,1998
2001,FOUR WHEELER,"Hero MotoCorp
",2439, 3-4,3,1998
2001,FOUR WHEELER,VOLVO,15859, 3-4,3,1998
2001,FOUR WHEELER,Force Motors,18299, 3-4,3,1998
2001,FOUR WHEELER,ISUZU,20739, 3-4,3,1998
2001,BUSE,Tata,2291, 3-4,3,1998
2001,BUSE,Ashok Leyland,2643, 3-4,3,1998
2001,BUSE,SCANIA,1938, 3-4,3,1998
2001,BUSE,VOLVO,881, 3-4,3,1998
2001,BUSE,Asia MotorWorks (AMW),1938, 3-4,3,1998
2001,BUSE,BharatBenz,1586, 3-4,3,1998
2001,BUSE,Mercedes-Benz,2291, 3-4,3,1998
2001,BUSE,EICHER MOTOR,704, 3-4,3,1998
2001,BUSE,JCBL,1057, 3-4,3,1998
2001,BUSE,FOTON,1233, 3-4,3,1998
2001,BUSE,ISUZU,1586, 3-4,3,1998
2001,BUSE,BYD,352, 3-4,3,1998
2001,TWO WHEELER,Hero Honda,190088, 3-4,3,1998
2001,TWO WHEELER,Yamaha,171079, 3-4,3,1998
2001,TWO WHEELER,Bajaj,82371, 3-4,3,1998
2001,TWO WHEELER,Suzuki,133062, 3-4,3,1998
2001,TWO WHEELER,Royal Enfield,50690, 3-4,3,1998
2001,TWO WHEELER,TVS,88708, 3-4,3,1998
2001,OTHERS,JCB,11530, 3-4,3,1998
2001,OTHERS,L&T,7861, 3-4,3,1998
2001,OTHERS,John Deere,5765, 3-4,3,1998
2001,OTHERS,SONALIKA,2620, 3-4,3,1998
2001,OTHERS,ESCORTS,5765, 3-4,3,1998
2001,OTHERS,HITACHI,4717, 3-4,3,1998
2001,OTHERS,KOMASTU,6813, 3-4,3,1998
2001,OTHERS,XCBG,2096, 3-4,3,1998
2001,OTHERS,CATERPILLAR,3144, 3-4,3,1998
2001,OTHERS,VOLVO,3668, 3-4,3,1998
2001,TRUCK,SCANIA,4191, 4-5,4,1997
2001,TRUCK,MAN,931, 4-5,4,1997
2001,TRUCK,Tata,6520, 4-5,4,1997
2001,TRUCK,Ashok Leyland,465, 4-5,4,1997
2001,TRUCK,VOLVO,1863, 4-5,4,1997
2001,TRUCK,MAZ,6520, 4-5,4,1997
2001,TRUCK,Asia MotorWorks (AMW),3260, 4-5,4,1997
2001,TRUCK,PACCAR,3260, 4-5,4,1997
2001,TRUCK,Force Motors,4191, 4-5,4,1997
2001,TRUCK,BharatBenz,3260, 4-5,4,1997
2001,TRUCK,Hindustan Motors,6054, 4-5,4,1997
2001,TRUCK,Mercedes-Benz,931, 4-5,4,1997
2001,FOUR WHEELER,Ford ,11031, 4-5,4,1997
2001,FOUR WHEELER,Tata,13238, 4-5,4,1997
2001,FOUR WHEELER,Maruti Suzuki,3309, 4-5,4,1997
2001,FOUR WHEELER,Hyundai,5515, 4-5,4,1997
2001,FOUR WHEELER,General Motors,4412, 4-5,4,1997
2001,FOUR WHEELER,Mahindra,20960, 4-5,4,1997
2001,FOUR WHEELER,"Hero MotoCorp
",7722, 4-5,4,1997
2001,FOUR WHEELER,VOLVO,9928, 4-5,4,1997
2001,FOUR WHEELER,Force Motors,15444, 4-5,4,1997
2001,FOUR WHEELER,ISUZU,18754, 4-5,4,1997
2001,BUSE,Tata,1373, 4-5,4,1997
2001,BUSE,Ashok Leyland,305, 4-5,4,1997
2001,BUSE,SCANIA,2136, 4-5,4,1997
2001,BUSE,VOLVO,152, 4-5,4,1997
2001,BUSE,Asia MotorWorks (AMW),610, 4-5,4,1997
2001,BUSE,BharatBenz,2136, 4-5,4,1997
2001,BUSE,Mercedes-Benz,1068, 4-5,4,1997
2001,BUSE,EICHER MOTOR,1068, 4-5,4,1997
2001,BUSE,JCBL,1373, 4-5,4,1997
2001,BUSE,FOTON,1068, 4-5,4,1997
2001,BUSE,ISUZU,1983, 4-5,4,1997
2001,BUSE,BYD,305, 4-5,4,1997
2001,TWO WHEELER,Hero Honda,114308, 4-5,4,1997
2001,TWO WHEELER,Yamaha,142885, 4-5,4,1997
2001,TWO WHEELER,Bajaj,97162, 4-5,4,1997
2001,TWO WHEELER,Suzuki,171462, 4-5,4,1997
2001,TWO WHEELER,Royal Enfield,34292, 4-5,4,1997
2001,TWO WHEELER,TVS,51438, 4-5,4,1997
2001,OTHERS,JCB,4657, 4-5,4,1997
2001,OTHERS,L&T,931, 4-5,4,1997
2001,OTHERS,John Deere,6520, 4-5,4,1997
2001,OTHERS,SONALIKA,465, 4-5,4,1997
2001,OTHERS,ESCORTS,1863, 4-5,4,1997
2001,OTHERS,HITACHI,6520, 4-5,4,1997
2001,OTHERS,KOMASTU,3260, 4-5,4,1997
2001,OTHERS,XCBG,3260, 4-5,4,1997
2001,OTHERS,CATERPILLAR,4191, 4-5,4,1997
2001,OTHERS,VOLVO,3260, 4-5,4,1997
2001,TRUCK,SCANIA,473, 5-6,5,1996
2001,TRUCK,MAN,6630, 5-6,5,1996
2001,TRUCK,Tata,6630, 5-6,5,1996
2001,TRUCK,Ashok Leyland,4736, 5-6,5,1996
2001,TRUCK,VOLVO,947, 5-6,5,1996
2001,TRUCK,MAZ,3788, 5-6,5,1996
2001,TRUCK,Asia MotorWorks (AMW),6630, 5-6,5,1996
2001,TRUCK,PACCAR,7104, 5-6,5,1996
2001,TRUCK,Force Motors,473, 5-6,5,1996
2001,TRUCK,BharatBenz,5683, 5-6,5,1996
2001,TRUCK,Hindustan Motors,6157, 5-6,5,1996
2001,TRUCK,Mercedes-Benz,1420, 5-6,5,1996
2001,FOUR WHEELER,Ford ,18568, 5-6,5,1996
2001,FOUR WHEELER,Tata,5802, 5-6,5,1996
2001,FOUR WHEELER,Maruti Suzuki,10444, 5-6,5,1996
2001,FOUR WHEELER,Hyundai,17408, 5-6,5,1996
2001,FOUR WHEELER,General Motors,10444, 5-6,5,1996
2001,FOUR WHEELER,Mahindra,18568, 5-6,5,1996
2001,FOUR WHEELER,"Hero MotoCorp
",10444, 5-6,5,1996
2001,FOUR WHEELER,VOLVO,6963, 5-6,5,1996
2001,FOUR WHEELER,Force Motors,18568, 5-6,5,1996
2001,FOUR WHEELER,ISUZU,2321, 5-6,5,1996
2001,BUSE,Tata,158, 5-6,5,1996
2001,BUSE,Ashok Leyland,2212, 5-6,5,1996
2001,BUSE,SCANIA,2212, 5-6,5,1996
2001,BUSE,VOLVO,1580, 5-6,5,1996
2001,BUSE,Asia MotorWorks (AMW),316, 5-6,5,1996
2001,BUSE,BharatBenz,1264, 5-6,5,1996
2001,BUSE,Mercedes-Benz,2212, 5-6,5,1996
2001,BUSE,EICHER MOTOR,2370, 5-6,5,1996
2001,BUSE,JCBL,158, 5-6,5,1996
2001,BUSE,FOTON,1896, 5-6,5,1996
2001,BUSE,ISUZU,2054, 5-6,5,1996
2001,BUSE,BYD,474, 5-6,5,1996
2001,TWO WHEELER,Hero Honda,125012, 5-6,5,1996
2001,TWO WHEELER,Yamaha,107153, 5-6,5,1996
2001,TWO WHEELER,Bajaj,101200, 5-6,5,1996
2001,TWO WHEELER,Suzuki,154777, 5-6,5,1996
2001,TWO WHEELER,Royal Enfield,35717, 5-6,5,1996
2001,TWO WHEELER,TVS,71435, 5-6,5,1996
2001,OTHERS,JCB,11840, 5-6,5,1996
2001,OTHERS,L&T,6630, 5-6,5,1996
2001,OTHERS,John Deere,6630, 5-6,5,1996
2001,OTHERS,SONALIKA,4736, 5-6,5,1996
2001,OTHERS,ESCORTS,947, 5-6,5,1996
2001,OTHERS,HITACHI,3788, 5-6,5,1996
2001,OTHERS,KOMASTU,6630, 5-6,5,1996
2001,OTHERS,XCBG,7104, 5-6,5,1996
2001,OTHERS,CATERPILLAR,473, 5-6,5,1996
2001,OTHERS,VOLVO,5683, 5-6,5,1996
2001,TRUCK,SCANIA,897, 6-7,6,1995
2001,TRUCK,MAN,4489, 6-7,6,1995
2001,TRUCK,Tata,4938, 6-7,6,1995
2001,TRUCK,Ashok Leyland,1795, 6-7,6,1995
2001,TRUCK,VOLVO,4489, 6-7,6,1995
2001,TRUCK,MAZ,4938, 6-7,6,1995
2001,TRUCK,Asia MotorWorks (AMW),1346, 6-7,6,1995
2001,TRUCK,PACCAR,897, 6-7,6,1995
2001,TRUCK,Force Motors,4489, 6-7,6,1995
2001,TRUCK,BharatBenz,6733, 6-7,6,1995
2001,TRUCK,Hindustan Motors,3591, 6-7,6,1995
2001,TRUCK,Mercedes-Benz,4489, 6-7,6,1995
2001,FOUR WHEELER,Ford ,20260, 6-7,6,1995
2001,FOUR WHEELER,Tata,1125, 6-7,6,1995
2001,FOUR WHEELER,Maruti Suzuki,5627, 6-7,6,1995
2001,FOUR WHEELER,Hyundai,6753, 6-7,6,1995
2001,FOUR WHEELER,General Motors,12381, 6-7,6,1995
2001,FOUR WHEELER,Mahindra,21386, 6-7,6,1995
2001,FOUR WHEELER,"Hero MotoCorp
",11255, 6-7,6,1995
2001,FOUR WHEELER,VOLVO,7879, 6-7,6,1995
2001,FOUR WHEELER,Force Motors,13507, 6-7,6,1995
2001,FOUR WHEELER,ISUZU,21386, 6-7,6,1995
2001,BUSE,Tata,290, 6-7,6,1995
2001,BUSE,Ashok Leyland,1452, 6-7,6,1995
2001,BUSE,SCANIA,1597, 6-7,6,1995
2001,BUSE,VOLVO,580, 6-7,6,1995
2001,BUSE,Asia MotorWorks (AMW),1452, 6-7,6,1995
2001,BUSE,BharatBenz,1597, 6-7,6,1995
2001,BUSE,Mercedes-Benz,435, 6-7,6,1995
2001,BUSE,EICHER MOTOR,290, 6-7,6,1995
2001,BUSE,JCBL,1452, 6-7,6,1995
2001,BUSE,FOTON,2178, 6-7,6,1995
2001,BUSE,ISUZU,1161, 6-7,6,1995
2001,BUSE,BYD,1452, 6-7,6,1995
2001,TWO WHEELER,Hero Honda,171641, 6-7,6,1995
2001,TWO WHEELER,Yamaha,108706, 6-7,6,1995
2001,TWO WHEELER,Bajaj,68656, 6-7,6,1995
2001,TWO WHEELER,Suzuki,120149, 6-7,6,1995
2001,TWO WHEELER,Royal Enfield,34328, 6-7,6,1995
2001,TWO WHEELER,TVS,68656, 6-7,6,1995
2001,OTHERS,JCB,11671, 6-7,6,1995
2001,OTHERS,L&T,4489, 6-7,6,1995
2001,OTHERS,John Deere,4938, 6-7,6,1995
2001,OTHERS,SONALIKA,1795, 6-7,6,1995
2001,OTHERS,ESCORTS,4489, 6-7,6,1995
2001,OTHERS,HITACHI,4938, 6-7,6,1995
2001,OTHERS,KOMASTU,1346, 6-7,6,1995
2001,OTHERS,XCBG,897, 6-7,6,1995
2001,OTHERS,CATERPILLAR,4489, 6-7,6,1995
2001,OTHERS,VOLVO,6733, 6-7,6,1995
2001,TRUCK,SCANIA,901, 7-8,7,1994
2001,TRUCK,MAN,6760, 7-8,7,1994
2001,TRUCK,Tata,3154, 7-8,7,1994
2001,TRUCK,Ashok Leyland,3154, 7-8,7,1994
2001,TRUCK,VOLVO,1802, 7-8,7,1994
2001,TRUCK,MAZ,5408, 7-8,7,1994
2001,TRUCK,Asia MotorWorks (AMW),450, 7-8,7,1994
2001,TRUCK,PACCAR,2704, 7-8,7,1994
2001,TRUCK,Force Motors,5408, 7-8,7,1994
2001,TRUCK,BharatBenz,4507, 7-8,7,1994
2001,TRUCK,Hindustan Motors,5408, 7-8,7,1994
2001,TRUCK,Mercedes-Benz,4957, 7-8,7,1994
2001,FOUR WHEELER,Ford ,20994, 7-8,7,1994
2001,FOUR WHEELER,Tata,8047, 7-8,7,1994
2001,FOUR WHEELER,Maruti Suzuki,8864, 7-8,7,1994
2001,FOUR WHEELER,Hyundai,4653, 7-8,7,1994
2001,FOUR WHEELER,General Motors,18650, 7-8,7,1994
2001,FOUR WHEELER,Mahindra,11663, 7-8,7,1994
2001,FOUR WHEELER,"Hero MotoCorp
",5820, 7-8,7,1994
2001,FOUR WHEELER,VOLVO,4665, 7-8,7,1994
2001,FOUR WHEELER,Force Motors,11546, 7-8,7,1994
2001,FOUR WHEELER,ISUZU,22044, 7-8,7,1994
2001,BUSE,Tata,285, 7-8,7,1994
2001,BUSE,Ashok Leyland,2144, 7-8,7,1994
2001,BUSE,SCANIA,1000, 7-8,7,1994
2001,BUSE,VOLVO,1000, 7-8,7,1994
2001,BUSE,Asia MotorWorks (AMW),571, 7-8,7,1994
2001,BUSE,BharatBenz,1715, 7-8,7,1994
2001,BUSE,Mercedes-Benz,142, 7-8,7,1994
2001,BUSE,EICHER MOTOR,857, 7-8,7,1994
2001,BUSE,JCBL,1715, 7-8,7,1994
2001,BUSE,FOTON,1429, 7-8,7,1994
2001,BUSE,ISUZU,1715, 7-8,7,1994
2001,BUSE,BYD,1572, 7-8,7,1994
2001,TWO WHEELER,Hero Honda,125893, 7-8,7,1994
2001,TWO WHEELER,Yamaha,119898, 7-8,7,1994
2001,TWO WHEELER,Bajaj,77933, 7-8,7,1994
2001,TWO WHEELER,Suzuki,173852, 7-8,7,1994
2001,TWO WHEELER,Royal Enfield,35969, 7-8,7,1994
2001,TWO WHEELER,TVS,65944, 7-8,7,1994
2001,OTHERS,JCB,13521, 7-8,7,1994
